restored,lat,lon,remoteness,cumulative_impacts_mean,cumulative_impacts_trend,baa_n,baa_mean,baa_trend,coral_diversity,year_first_anomaly,number_of_anomalies_2100
0,5.5,132,2.2251632,0.525912237,0.070342692,1,1.666666667,0.008751609,386,2065,31
0,5.5,149,4.2687697,0.439352381,0.016559321,3,1.805555556,0.032818533,0,2041,61
0,5.5,153,4.4552364,0.488801107,0.020233011,3,1.805555556,0.033075933,369,2036,119
0,5.5,153.5,4.5339293,0.452871604,0.018160558,3,1.861111111,0.026640927,369,2036,125
0,5.5,162.5,5.9520063,0.486842706,-0.014103712,4,1.805555556,0.017889318,331,2032,121
0,5.5,163,6.0296373,0.495888892,-0.010343445,4,1.861111111,0.017889318,331,2032,145
0,5,-160.5,6.6216164,0.428471098,-0.017304887,6,1.638888889,-0.012226512,42,2018,86
0,5,72.5,0.37874296,0.487435802,0.083301964,2,1.527777778,0.004761905,244,2063,70
0,5,73,0.2568934,0.588104317,0.084973961,2,1.5,0.007464607,244,2063,65
0,5,73.5,0.2450305,0.597996658,0.081912038,2,1.527777778,0.007850708,244,2063,61
0,5,95,0.158084,0.667333309,0.083637123,2,1.638888889,0.00990991,470,2068,46
0,5,95.5,0.45609185,0.831118712,0.098332197,2,1.611111111,0.018275418,470,2072,44
0,5,103.5,0.13407134,1.358609792,0.101996452,2,1.722222222,0.012870013,364,2063,64
0,5,107.5,1.444486,1.218509363,0.110914737,0,1.472222222,0.01042471,364,2063,49
0,5,108,1.375484,1.033822851,0.08891957,0,1.527777778,0.005019305,363,2063,40
0,5,114,0.106662266,1.454363746,0.060761408,2,1.666666667,0.018275418,556,2027,64
0,5,114.5,0.07964171,1.683269683,0.06760581,1,1.611111111,0.021106821,556,2051,45
0,5,118,0.08122843,1.78813496,0.021343318,2,1.722222222,0.016988417,563,2063,54
0,5,118.5,0.1266306,1.377146348,0.044698394,2,1.694444444,0.009137709,564,2063,45
0,5,119.5,0.4716733,1.2869548,0.115243782,1,1.694444444,-0.005276705,568,2053,50
0,5,120,0.5450985,0.743347932,0.07602916,1,1.805555556,0.003989704,568,2044,46
0,5,125,0.39521667,0.864794624,0.094661345,3,1.805555556,0.012483912,564,2061,51
0,5,125.5,0.43094474,0.862192551,0.097906786,3,1.805555556,0.014285714,565,2020,55
0,5,126.5,0.6903506,0.845894229,0.086227958,3,1.722222222,0.014929215,562,2061,49
0,5,127,0.8476693,0.935234836,0.108434625,3,1.777777778,0.018018018,562,2061,39
0,5,131.5,1.957044,0.538501012,0.070080754,1,1.694444444,0.008108108,386,2065,39
0,5,168.5,6.687121,0.620154449,-0.01871379,3,1.638888889,0.011454311,333,2033,194
0,4.5,72.5,0.30391407,0.536495946,0.085612221,3,1.5,-0.007979408,244,2079,46
0,4.5,73,0.12088115,0.63793457,0.086425274,2,1.472222222,0.003217503,244,2058,84
0,4.5,95,0.28428346,0.44970395,0.058680116,2,1.666666667,0.015958816,481,2072,38
0,4.5,95.5,0.15924442,0.690103712,0.077079626,2,1.638888889,0.017889318,502,2055,51
0,4.5,96,0.11746397,1.383145926,0.080404737,2,1.527777778,0.013513514,509,2066,39
0,4.5,107.5,1.2795532,1.224366006,0.104725502,0,1.5,-0.010553411,368,2063,50
0,4.5,108,1.189941,1.241161299,0.1018847,1,1.5,-0.002059202,368,2063,38
0,4.5,118,0.082156576,1.567080641,0.087641346,3,1.861111111,0.024839125,564,2063,51
0,4.5,118.5,0.11456265,1.365969528,0.088400825,3,1.805555556,0.007850708,564,2063,46
0,4.5,119,0.2712098,1.114290599,0.057319895,1,1.694444444,-0.002187902,564,2060,56
0,4.5,125,0.58481663,0.691804532,0.107614049,1,1.916666667,0.002187902,565,2061,57
0,4.5,125.5,0.6203541,0.747281633,0.108338491,2,1.833333333,0.011068211,566,2053,71
0,4.5,126.5,0.80921,0.949066704,0.110944021,2,1.611111111,0.013384813,563,2061,66
0,4.5,132,2.05601,0.6378108,0.079356171,1,1.611111111,0.010553411,386,2065,44
0,4,-159.5,6.8433514,0.414667616,-0.012660902,10,1.861111111,-0.00990991,42,2018,96
0,4,-82,1.3762333,0.259669657,0.033071883,7,2,0.02007722,22,2058,68
0,4,72.5,0.34804434,0.554213085,0.081138357,3,1.472222222,-0.005276705,244,2079,57
0,4,73,0.20073062,0.542263078,0.090231207,3,1.5,-0.004375804,244,2079,54
0,4,73.5,0.20024367,0.606775608,0.090609541,3,1.5,0.001801802,244,2079,44
0,4,95.5,0.26266116,0.416261977,0.066827947,2,1.638888889,0.017631918,539,2068,36
0,4,96,0.15154415,0.720428953,0.095779564,3,1.666666667,0.023680824,539,2066,22
0,4,97,1.153475,1.170084098,0.064998382,1,1.5,0.014671815,536,2071,21
0,4,107.5,1.1148573,1.151141767,0.109258365,0,1.472222222,-0.008622909,373,2063,53
0,4,108,1.0246949,1.519050285,0.094811283,0,1.472222222,-0.008622909,374,2063,44
0,4,113,0.17079873,0.976506338,0.034474169,0,1.583333333,0.005791506,547,2051,56
0,4,125,0.76508576,0.841088619,0.096814164,0,1.777777778,1.56E-17,568,2061,73
0,4,125.5,0.8055369,0.877340127,0.120205349,1,1.777777778,0.003346203,567,2060,76
0,4,126.5,0.9443113,0.987678282,0.11556258,2,1.638888889,0.007850708,563,2061,58
0,4,154.5,4.1220417,0.516428025,0.040945253,3,1.916666667,0.027670528,0,2028,148
0,3.5,-78.5,0.5320469,0.370327866,0.040481983,8,1.833333333,0.028571429,22,2058,25
0,3.5,72.5,0.4683144,0.538853816,0.082765742,3,1.472222222,-0.002187902,244,2079,59
0,3.5,73.5,0.38455933,0.634198917,0.095035876,2,1.527777778,0.003732304,244,2079,49
0,3.5,95,0.53079623,0.345051016,0.06422713,1,1.5,0.004633205,536,2068,43
0,3.5,96.5,0.23760569,0.414156251,0.074238715,2,1.555555556,0.023423423,539,2071,21
0,3.5,97,0.51609457,0.789121838,0.097379439,1,1.416666667,0.001415701,539,2083,28
0,3.5,99.5,0.092146546,1.33451894,0.062340082,2,1.611111111,0.011583012,545,2080,28
0,3.5,105.5,0.88526994,0.95404637,0.07508696,1,1.472222222,0.007850708,421,2063,30
0,3.5,106,1.0641043,1.197768444,0.088885213,0,1.444444444,0.004375804,422,2063,45
0,3.5,107.5,0.93245876,1.23539833,0.084433692,1,1.444444444,-0.011068211,422,2063,53
0,3.5,108.5,0.75421655,1.141258412,0.095394643,0,1.5,-0.013384813,424,2051,39
0,3.5,113,0.081159085,1.443963361,0.041741362,0,1.611111111,0.009009009,547,2051,54
0,3.5,125,0.6883794,0.775755839,0.087247493,0,1.861111111,0.003474903,569,2061,70
0,3.5,125.5,0.7575425,1.056940641,0.115793535,1,1.666666667,0.001029601,570,2061,73
0,3.5,131,1.523256,0.695603256,0.090742982,4,1.861111111,0.018146718,389,2064,49
0,3.5,131.5,1.6326272,0.773378958,0.097357286,5,1.805555556,0.018918919,390,2053,52
0,3.5,172.5,6.8449335,0.927846064,-0.07921868,9,2.055555556,0.034234234,344,2025,161
0,3.5,173,7.011242,0.815910809,-0.070408864,9,2.111111111,0.032175032,344,2025,162
0,3,-78.5,0.5130139,0.952791533,0.022925652,6,1.694444444,0.02020592,22,2058,39
0,3,46,0.22774942,0.483601788,0.068658858,1,1.472222222,0.002445302,235,2034,96
0,3,72.5,0.65087444,0.587365342,0.083175195,3,1.555555556,-0.004375804,244,2068,60
0,3,73,0.5724227,0.735198607,0.107942752,3,1.527777778,-0.00965251,244,2071,72
0,3,73.5,0.57192564,0.636967968,0.096717716,3,1.583333333,-0.005534106,244,2071,57
0,3,95,0.6722396,0.435035357,0.085595479,1,1.472222222,0.005791506,536,2068,45
0,3,95.5,0.59627736,0.62599729,0.103319327,1,1.5,0.006435006,536,2068,57
0,3,96,0.5024254,0.480662666,0.067880308,1,1.527777778,-0.0003861,537,2064,57
0,3,97,0.16467099,0.58710452,0.100272446,2,1.638888889,-0.006306306,538,2061,29
0,3,97.5,0.17240475,0.940480178,0.065484544,1,1.583333333,-0.002445302,538,2077,33
0,3,103.5,0.13730739,1.458075004,0.067305332,3,1.638888889,0.012226512,441,2063,41
0,3,104,0.26387486,1.097386084,0.04906978,2,1.638888889,0.013256113,441,2063,24
0,3,105.5,0.79150736,0.641843809,0.060270044,1,1.5,0.001287001,428,2063,42
0,3,106,0.93919724,0.601909297,0.059238894,0,1.472222222,-0.004247104,428,2063,51
0,3,107.5,0.77747303,1.158463553,0.105278403,1,1.472222222,-0.002445302,431,2051,53
0,3,108.5,0.58003205,0.650727764,0.068306715,0,1.416666667,-0.01042471,542,2063,33
0,3,109,0.4886173,0.52536944,0.057548625,0,1.527777778,-0.006821107,544,2051,36
0,3,117.5,0.16055916,0.786917234,0.072656899,3,1.888888889,0.024967825,567,2053,47
0,3,118,0.25143203,0.666062429,0.077698745,5,1.972222222,0.01994852,567,2053,37
0,3,125,0.50073385,0.892585987,0.082431759,0,1.805555556,0.005019305,570,2064,44
0,3,128,0.5207689,0.859752509,0.13116933,0,1.527777778,0.003732304,563,2048,46
0,3,128.5,0.57187545,0.906985104,0.124999778,0,1.638888889,0.01042471,564,2048,62
0,3,131,1.3879135,0.714552281,0.077344465,3,1.861111111,0.013770914,389,2053,38
0,3,131.5,1.4432143,0.732198126,0.090322789,5,1.888888889,0.022908623,389,2053,38
0,2.5,-158,7.232613,0.381885896,-0.007589224,10,1.916666667,-0.015572716,42,2018,118
0,2.5,-157.5,7.2990704,0.398904222,-0.013880133,11,1.944444444,-0.023680824,42,2018,113
0,2.5,45,0.055780433,0.772922159,0.065718173,0,1.527777778,-0.001673102,235,2034,93
0,2.5,45.5,0.12156365,0.536178143,0.070665878,0,1.555555556,-0.001287001,235,2034,105
0,2.5,46,0.28140152,0.594932371,0.075135775,0,1.527777778,-0.001673102,235,2034,125
0,2.5,72.5,0.83898276,0.641583799,0.092803308,3,1.611111111,0.003603604,244,2068,40
0,2.5,73,0.759011,0.770244092,0.102432415,3,1.555555556,-0.006692407,244,2068,37
0,2.5,73.5,0.76070315,0.622969157,0.084389391,3,1.611111111,-0.005148005,244,2068,32
0,2.5,96,0.527615,0.571352863,0.097906691,2,1.611111111,-0.000772201,538,2072,41
0,2.5,96.5,0.3802648,0.429745851,0.063275803,2,1.638888889,-0.002445302,538,2061,54
0,2.5,97,0.28018212,0.759312262,0.075676415,2,1.666666667,-0.006692407,538,2082,24
0,2.5,97.5,0.17283732,1.184181686,0.090981454,3,1.611111111,0.002059202,538,2082,20
0,2.5,98,0.18544841,1.445411631,0.069909954,3,1.555555556,0.017245817,537,2082,33
0,2.5,102,0.03638687,2.535573699,0.080050197,0,1.305555556,-0.003989704,547,2082,34
0,2.5,103.5,0.15400884,2.01828944,0.056250998,3,1.666666667,0.015444015,543,2063,25
0,2.5,104,0.18268017,0.902937791,0.071894495,3,1.583333333,0.006048906,545,2063,14
0,2.5,104.5,0.34939873,1.23218174,0.077132202,1,1.5,-0.0002574,546,2090,20
0,2.5,108.5,0.39593723,0.51125278,0.053028172,0,1.444444444,-0.007722008,545,2051,45
0,2.5,109,0.31720242,0.485787423,0.046634751,0,1.361111111,-0.008365508,545,2051,35
0,2.5,117.5,0.10723345,1.367979453,0.111015568,3,1.833333333,0.023938224,567,2053,55
0,2.5,118,0.14728865,0.980484753,0.113477638,2,1.861111111,0.018661519,567,2053,38
0,2.5,118.5,0.32707024,0.716919797,0.104329006,3,1.861111111,0.009137709,567,2063,43
0,2.5,125,0.3120915,0.773045121,0.093254034,0,1.75,0.002445302,571,2054,11
0,2.5,127.5,0.34848103,0.979887731,0.14086514,0,1.527777778,0.010682111,562,2054,47
0,2.5,128,0.44425976,0.896103871,0.128638971,0,1.388888889,-0.002831403,563,2048,45
0,2.5,128.5,0.502558,0.950608596,0.126201512,1,1.638888889,0.012483912,564,2048,67
0,2.5,173,6.8548284,0.793806663,-0.072480125,12,2.083333333,0.027413127,349,2025,210
0,2,-158,7.42555,0.371144126,-0.007768414,10,1.916666667,-0.015572716,42,2018,118
0,2,-157.5,7.4572816,0.389031021,-0.012362259,14,2.055555556,-0.023938224,42,2018,125
0,2,-92.5,4.2324595,0.231088749,0.028423679,16,2.5,0.03011583,23,2068,41
0,2,-92,4.1485353,0.317345642,0.028715829,17,2.638888889,0.031274131,23,2068,44
0,2,44,0.14490257,1.242202276,0.076876221,0,0,0,236,2063,87
0,2,44.5,0.059121978,0.600949656,0.066452841,2,1.527777778,-0.007593308,237,2034,90
0,2,45,0.11186291,0.531769174,0.067445322,2,1.555555556,-0.004118404,235,2034,87
0,2,73,0.94296217,0.732256314,0.081956807,3,1.611111111,-0.004375804,244,2068,39
0,2,73.5,0.943494,0.679783854,0.07750351,3,1.666666667,-0.004375804,244,2068,36
0,2,97,0.14479358,0.55885468,0.079307171,1,1.583333333,-0.003989704,537,2072,35
0,2,97.5,0.16659544,0.521016538,0.077165721,2,1.666666667,0.013127413,537,2082,33
0,2,98,0.16452797,0.689701305,0.065227613,2,1.5,0.025482625,538,2072,32
0,2,98.5,0.09734963,1.098007821,0.06516009,3,1.527777778,0.016087516,538,2082,42
0,2,104,0.10182908,1.616631904,0.026849168,3,1.638888889,0.008365508,547,2063,24
0,2,118,0.16086553,0.937638879,0.10462777,4,1.861111111,0.017631918,567,2061,43
0,2,118.5,0.29295266,0.595650627,0.112814495,2,1.805555556,0.008365508,567,2053,47
0,2,119,0.43026504,0.925079219,0.099362211,2,1.833333333,0.005920206,568,2057,78
0,2,125,0.13213217,0.915600104,0.114126577,1,1.75,-0.000643501,571,2081,16
0,2,127,0.27481195,0.896313457,0.084612009,1,1.444444444,0.010810811,563,2064,24
0,2,127.5,0.31074676,0.935327649,0.090734456,0,1.333333333,0.002574003,563,2064,43
0,2,128,0.26321888,0.816440719,0.122250102,0,1.5,0.006435006,564,2048,45
0,2,128.5,0.45188186,0.808670126,0.11747105,0,1.583333333,0.010939511,564,2048,45
0,2,172.5,6.5878167,0.931834471,-0.074998333,14,2.305555556,0.024066924,350,2026,241
0,2,173,6.76139,0.797486332,-0.074681857,14,2.111111111,0.013642214,350,2026,233
0,1.5,-92,4.314568,0.288575088,0.031208882,19,2.805555556,0.032818533,23,2052,107
0,1.5,44,0.16241398,0.529445793,0.06987439,1,1.611111111,-0.002316602,237,2034,111
0,1.5,97,0.07607785,0.709965437,0.073774282,1,1.5,-0.001287001,537,2072,51
0,1.5,97.5,0.06484503,0.72805727,0.082674495,1,1.638888889,-0.004761905,538,2084,25
0,1.5,98,0.20019014,0.36012363,0.038334643,1,1.611111111,0.003861004,538,2074,39
0,1.5,98.5,0.18841778,0.651917591,0.050424125,1,1.527777778,0.007078507,538,2074,31
0,1.5,103,0.092280895,1.23613915,0.035324499,2,1.527777778,0.006563707,548,2063,47
0,1.5,104,0.06422929,2.341900369,0.038279469,2,1.388888889,-0.004890605,547,2063,42
0,1.5,104.5,0.13858005,1.126010996,0.082650422,3,1.472222222,-0.001158301,547,2063,30
0,1.5,107,0.6678072,1.120835832,0.106999064,1,1.5,-0.007722008,544,2069,16
0,1.5,107.5,0.4782297,0.537187623,0.065072315,1,1.5,0.007207207,544,2043,34
0,1.5,118,0.23167671,1.109754714,0.113152138,4,1.888888889,0.019047619,567,2064,65
0,1.5,118.5,0.28293,0.779253166,0.118883617,2,1.638888889,0.003217503,568,2064,39
0,1.5,120,0.24266817,0.901760069,0.121147696,1,1.75,0.003217503,571,2062,47
0,1.5,120.5,0.14953633,0.922909441,0.123159737,0,1.638888889,0.002187902,570,2082,26
0,1.5,121,0.1775552,0.916838487,0.10184608,0,1.583333333,-0.000900901,570,2081,29
0,1.5,121.5,0.10453861,0.840373649,0.131550794,0,1.638888889,0.001673102,570,2090,20
0,1.5,122,0.15011036,0.811531244,0.128370458,0,1.694444444,0.008622909,569,2081,17
0,1.5,122.5,0.16311607,0.812212347,0.134946822,0,1.666666667,0.006435006,569,2081,23
0,1.5,123,0.1858681,0.781695277,0.126426844,0,1.75,0.0003861,569,2076,23
0,1.5,124,0.112718545,0.823028341,0.089113043,1,1.722222222,-0.013384813,569,2082,26
0,1.5,124.5,0.051628545,1.35128105,0.10936352,0,1.611111111,-0.018532819,569,2053,41
0,1.5,125,0.0971295,0.882454308,0.122915441,2,1.666666667,-0.000772201,563,2053,42
0,1.5,126,0.40167993,0.722160548,0.101329862,1,1.583333333,0.003474903,564,2082,25
0,1.5,127,0.15622672,1.063414727,0.109292933,1,1.361111111,0.002187902,563,2082,26
0,1.5,127.5,0.22144549,0.991141716,0.10340595,0,1.444444444,0.006435006,564,2054,39
0,1.5,128,0.38940415,0.889708012,0.10189331,0,1.5,0.006692407,563,2048,51
0,1.5,128.5,0.53511417,0.809106035,0.098537107,0,1.527777778,0.01016731,565,2048,37
0,1.5,131,0.83097935,0.836937432,0.102302118,1,1.694444444,0.014543115,457,2064,47
0,1.5,154.5,3.1740417,0.39484483,0.00734435,4,2,0.023938224,0,2028,136
0,1.5,172.5,6.5091267,0.857205127,-0.069507993,14,2.277777778,0.026254826,350,2018,259
0,1.5,173,6.679214,0.787053755,-0.068114061,14,2.166666667,0.016988417,351,2018,254
0,1,-177,6.245385,0.467257953,-0.024193047,13,1.972222222,-0.019176319,199,2018,240
0,1,72.5,1.3896059,0.595722864,0.062560328,3,1.638888889,-0.005276705,242,2083,16
0,1,73,1.3105356,0.768520962,0.071608806,3,1.694444444,-0.008108108,242,2077,22
0,1,73.5,1.3111202,0.651821675,0.052255715,2,1.611111111,0.003346203,242,2077,20
0,1,97,0.15021881,0.467210874,0.054454725,1,1.527777778,0.005534106,538,2072,43
0,1,97.5,0.050453436,0.686016094,0.045059866,1,1.583333333,0.000643501,538,2084,13
0,1,98,0.1571305,0.276197402,0.012501222,1,1.583333333,0.0001287,538,2069,32
0,1,98.5,0.29146928,0.491567328,0.040533374,1,1.583333333,0.00990991,538,2080,29
0,1,99,0.36917242,1.48934395,0.078702349,2,1.694444444,0.016344916,538,2069,25
0,1,103,0.14488716,1.144446077,0.035512279,1,1.555555556,2.86E-17,548,2082,32
0,1,103.5,0.14178221,0.930145215,0.039930627,2,1.5,0.004633205,548,2083,19
0,1,104,0.09834469,1.070266636,0.053979564,2,1.416666667,-0.002445302,547,2063,56
0,1,104.5,0.1249006,0.812609833,0.060163188,2,1.472222222,0.004761905,547,2063,44
0,1,106.5,0.7976844,0.569932816,0.054372098,1,1.527777778,-0.007335907,546,2068,47
0,1,107,0.6395113,0.566231007,0.058704509,1,1.527777778,-0.00990991,545,2063,22
0,1,107.5,0.4496996,0.461622953,0.043034868,1,1.5,0.00978121,544,2063,57
0,1,108.5,0.08222459,0.720123643,0.053829716,0,1.388888889,0.005920206,544,2063,32
0,1,117.5,0.10401726,1.061656562,0.130252101,1,1.805555556,0.00965251,560,2071,62
0,1,118,0.20886815,0.750352274,0.103029631,1,1.833333333,0.009009009,560,2065,45
0,1,118.5,0.4084886,0.770724729,0.077234757,0,1.611111111,0.001287001,569,2064,66
0,1,119.5,0.27401486,1.052652653,0.122013369,0,1.75,0.01042471,569,2077,32
0,1,120,0.31674168,0.960913075,0.105100527,0,1.472222222,-0.013256113,571,2082,21
0,1,120.5,0.27347344,1.278369464,0.082183867,0,1.333333333,-0.024453024,570,2082,22
0,1,121.5,0.57037646,1.506763089,0.141610334,0,1.305555556,-0.024066924,561,2082,15
0,1,122,0.29041678,2.13100617,0.161928399,0,1.472222222,-0.019176319,569,2082,15
0,1,122.5,0.075638115,1.288803693,0.118099179,0,1.444444444,-0.016473616,569,2078,24
0,1,123,0.2209227,1.34724971,0.119339599,0,1.638888889,-0.003732304,569,2082,19
0,1,124,0.14717841,1.818611477,0.088708124,1,1.638888889,-0.008880309,569,2053,26
0,1,124.5,0.14491908,0.833513296,0.128793791,0,1.388888889,-0.025225225,562,2053,48
0,1,126,0.4106994,0.719984055,0.099006035,1,1.694444444,0.008108108,564,2053,49
0,1,127,0.067621656,1.033826156,0.116826245,0,1.388888889,0.004890605,563,2053,43
0,1,127.5,0.19103768,0.957599857,0.104598745,1,1.611111111,0.018275418,563,2053,52
0,1,128,0.44873258,0.79242852,0.108748185,0,1.305555556,0.003474903,563,2064,36
0,1,128.5,0.43668696,0.739413802,0.107581155,0,1.416666667,-0.0003861,566,2053,39
0,1,129,0.6208423,0.665916092,0.103032637,0,1.611111111,0.024710425,572,2053,44
0,1,131,0.64137936,0.668532394,0.095175658,0,1.722222222,0.002059202,508,2060,39
0,1,134,0.61981916,0.79112927,0.099263316,3,1.861111111,0.017631918,440,2022,42
0,1,172.5,6.430789,0.757805064,-0.046962447,16,2.277777778,0.017245817,351,2017,324
0,1,173,6.620185,0.750576079,-0.064143206,14,2.222222222,0.011068211,351,2017,321
0,1,173.5,6.8082337,0.763604063,-0.075155244,13,2.138888889,0.00965251,351,2017,305
0,0.5,-176.5,5.9772677,0.41178993,-0.020596388,19,2.194444444,-0.022779923,199,2018,244
0,0.5,-90,3.5800667,0.333475148,0.038272056,18,2.75,0.022779923,23,2050,83
0,0.5,72.5,1.5780907,0.640017384,0.054515848,3,1.638888889,-0.014028314,243,2069,25
0,0.5,73,1.4996896,0.758003753,0.071015629,3,1.666666667,-0.00952381,243,2069,23
0,0.5,73.5,1.5003593,0.663041316,0.053205894,2,1.638888889,-0.009137709,243,2069,22
0,0.5,97.5,0.13369592,0.224188296,0.021430675,1,1.694444444,0.011969112,538,2054,53
0,0.5,98,0.21109793,0.358495133,0.037696362,1,1.666666667,0.007722008,538,2072,36
0,0.5,98.5,0.35422754,0.839331755,0.03932603,2,1.75,0.015830116,538,2044,32
0,0.5,99,0.28341246,1.025568768,0.055369537,2,1.694444444,0.017889318,537,2069,23
0,0.5,104,0.27568427,0.674142304,0.052849546,1,1.472222222,-0.000900901,547,2043,56
0,0.5,104.5,0.2831778,0.733715802,0.06358684,2,1.472222222,-0.002445302,547,2043,51
0,0.5,107,0.69537604,0.554792262,0.058334085,1,1.472222222,-0.001930502,546,2068,47
0,0.5,108,0.31599015,0.564047543,0.049097564,3,1.722222222,0.005405405,545,2063,41
0,0.5,108.5,0.13461505,0.577902941,0.049064155,1,1.527777778,0.015830116,545,2063,22
0,0.5,117,0.17936595,2.353940653,0.093330828,3,1.861111111,0.016344916,559,2065,57
0,0.5,117.5,0.103240296,0.779636865,0.09854427,2,1.833333333,0.012097812,560,2057,73
0,0.5,119.5,0.1702152,1.027403926,0.100465663,0,1.611111111,-0.000772201,565,2074,50
0,0.5,120,0.21918221,0.662665305,0.06987304,1,1.555555556,0.0002574,565,2074,48
0,0.5,120.5,0.12898313,0.673577994,0.078497444,1,1.583333333,-0.0003861,561,2081,32
0,0.5,121,0.14631964,0.644794415,0.081401849,1,1.527777778,-0.002702703,562,2069,24
0,0.5,121.5,0.23798613,0.648685909,0.085727539,1,1.472222222,-0.006821107,562,2069,20
0,0.5,122,0.18074247,0.691409178,0.109060197,1,1.472222222,-0.006821107,562,2069,18
0,0.5,122.5,0.14487903,0.896731133,0.116077502,0,1.527777778,-0.008622909,562,2082,26
0,0.5,123,0.13459225,0.742016364,0.081790706,0,1.527777778,-0.008108108,562,2082,18
0,0.5,123.5,0.24086353,0.713822065,0.108220921,0,1.472222222,-0.018404118,563,2078,20
0,0.5,124,0.26067033,0.761791334,0.112749927,0,1.611111111,-0.006949807,562,2078,28
0,0.5,124.5,0.25942114,0.651826356,0.108768235,1,1.75,0.006563707,562,2053,50
0,0.5,127,0.19026673,0.849306408,0.114933178,1,1.472222222,0.001158301,563,2064,25
0,0.5,127.5,0.19172259,0.72882168,0.105189416,0,1.333333333,-0.007464607,564,2064,31
0,0.5,128,0.27820396,0.643146233,0.096745828,0,1.527777778,0.011196911,562,2065,34
0,0.5,128.5,0.477672,0.634166783,0.079253947,0,1.472222222,0.012998713,568,2053,28
0,0.5,129,0.650896,0.716579541,0.081645699,0,1.527777778,0.015572716,575,2053,37
0,0.5,129.5,0.748392,0.900118962,0.116805569,0,1.694444444,0.006821107,584,2065,7
0,0.5,130,0.6831512,0.89814345,0.142580487,1,1.805555556,0.005276705,584,2060,9
0,0.5,130.5,0.55569166,0.832181506,0.141169637,0,1.666666667,-0.002831403,525,2060,30
0,0.5,131,0.45212576,0.777167572,0.112699906,0,1.75,-0.002960103,521,2060,33
0,0.5,173,6.541832,0.683608563,-0.060285322,13,2.222222222,0.011068211,351,2017,312
0,0.5,173.5,6.7293615,0.709796714,-0.057204142,13,2.194444444,0.004247104,351,2017,325
0,0,-160.5,6.9585724,0.353609323,-0.001204999,15,2.333333333,-0.032175032,0,2018,151
0,0,-160,7.037203,0.333540559,-0.000616146,15,2.333333333,-0.029343629,0,2018,146
0,0,-91.5,4.189718,0.374445855,0.029314324,16,2.416666667,0.022265122,23,2059,34
0,0,-91,3.8666582,0.442753607,0.032849707,15,2.527777778,0.028957529,23,2068,52
0,0,-45,0.74078506,1.09882671,0.108597243,3,1.694444444,0.028442728,3,2068,57
0,0,73,1.6877853,0.514690059,0.046795672,4,1.777777778,-0.003346203,243,2082,18
0,0,97.5,0.32296148,0.262785937,0.024183882,1,1.694444444,0.015057915,538,2054,50
0,0,98,0.38182977,0.539113589,0.038478717,1,1.527777778,0.007078507,538,2044,43
0,0,98.5,0.46056765,0.577177235,0.04418453,1,1.694444444,-0.002445302,536,2053,53
0,0,99,0.36296648,0.329793387,0.031757631,2,1.777777778,0.017245817,536,2053,34
0,0,99.5,0.18950976,0.944903975,0.089211143,2,1.555555556,0.014414414,536,2053,38
0,0,104,0.38345343,0.59977363,0.050772222,3,1.527777778,-0.00990991,547,2063,62
0,0,104.5,0.4737795,0.714379799,0.047009026,2,1.444444444,-0.003861004,548,2062,55
0,0,105,0.5280622,0.778768553,0.080921411,1,1.472222222,-0.004761905,548,2043,46
0,0,117,0.049013995,1.255097204,0.088780888,6,2.083333333,0.027670528,559,2069,75
0,0,117.5,0.16205987,0.608020244,0.05670345,4,2,0.01956242,559,2057,75
0,0,119.5,0.14613964,0.828888444,0.061354252,0,1.555555556,0.001287001,562,2069,38
0,0,120,0.14032255,0.599679654,0.077689321,1,1.611111111,0.012612613,561,2069,41
0,0,121.5,0.26924887,0.587725515,0.079952613,2,1.555555556,0.003861004,562,2069,28
0,0,122,0.3068549,0.566191285,0.091985961,2,1.611111111,0.007722008,562,2069,45
0,0,122.5,0.26044136,0.552090313,0.087555113,1,1.555555556,0.002316602,562,2069,35
0,0,127,0.40667397,0.729607795,0.102192452,1,1.583333333,-0.011454311,563,2064,36
0,0,127.5,0.35763434,0.871062172,0.119197104,0,1.527777778,-0.007850708,564,2064,41
0,0,128,0.36937892,0.6003038,0.089726282,0,1.694444444,0.012226512,563,2053,39
0,0,129,0.7050991,0.740670751,0.087309856,1,1.722222222,0.012355212,580,2053,43
0,0,129.5,0.65700686,0.802414016,0.121540396,0,1.694444444,0.002445302,582,2053,39
0,0,130,0.5289095,0.725131393,0.11050025,0,1.722222222,0.002316602,585,2053,21
0,0,130.5,0.5079785,0.8244263,0.10350276,3,1.861111111,0.015315315,522,2065,7
0,0,131,0.32100466,0.769888128,0.101121785,1,1.805555556,0.004504505,513,2065,20
0,0,132,0.42618448,0.771172808,0.090510757,0,1.722222222,-0.013384813,501,2069,22
0,0,133,0.27703053,0.815955017,0.093025065,0,1.777777778,-0.006692407,489,2022,32
0,0,135,0.29469475,0.734018953,0.06906173,3,1.916666667,0.017889318,481,2022,30
0,0,166.5,4.4907,0.684819665,-0.065524709,14,2.333333333,0.036550837,332,2025,248
0,0,174,6.842465,0.662896314,-0.04107083,15,2.222222222,0.004118404,351,2017,332
0,-0.5,-91,3.8146107,0.522268453,0.048573781,14,2.416666667,0.024839125,23,2067,51
0,-0.5,-90.5,3.609744,0.548992895,0.046526674,14,2.5,0.02007722,23,2067,58
